@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
0.922944,0.143829,0.133084,0.101477,0.107818,0.06185,0.073519,0.015844,0.03064,0.043632,0.029844,0.046995,0.092627,0.020089,0.056907,0.053517,0.088434,0.072912,0.120808,0.090627,0.050373,0.043761,0.02523,0.034291,0.021506,0.020731,0.010492,0.015409,0.035268,0.037599,0.042211,0.019459,0.049612,0.019459,0.042211,0.037599,0.035268,0.015409,0.010492,0.020731,0.021506,0.034291,0.02523,0.043761,0.050373,0.090627,0.120808,0.072912,0.088434,0.053517,0.056907,0.020089,0.092627,0.046995,0.029844,0.043632,0.03064,0.015844,0.073519,0.06185,0.107818,0.101477,0.133084,0.143829,0.049167,standing
1.463374,0.207955,0.211704,0.018309,0.067774,0.100429,0.043939,0.04092,0.049009,0.023398,0.104924,0.056498,0.08979,0.123673,0.071982,0.064461,0.141904,0.05032,0.22005,0.107794,0.055508,0.072152,0.009958,0.043347,0.035937,0.0418,0.027054,0.037857,0.018961,0.016951,0.013465,0.014641,0.03932,0.014641,0.013465,0.016951,0.018961,0.037857,0.027054,0.0418,0.035937,0.043347,0.009958,0.072152,0.055508,0.107794,0.22005,0.05032,0.141904,0.064461,0.071982,0.123673,0.08979,0.056498,0.104924,0.023398,0.049009,0.04092,0.043939,0.100429,0.067774,0.018309,0.211704,0.207955,0.051959,standing
0.89711,0.062929,0.057536,0.115873,0.083973,0.047316,0.06935,0.061035,0.024146,0.042711,0.022544,0.077481,0.05947,0.03128,0.102966,0.09605,0.051447,0.020657,0.046271,0.023448,0.057251,0.036432,0.0123,0.04471,0.028378,0.023257,0.007976,0.012911,0.036647,0.005178,0.010834,0.018453,0.02073,0.018453,0.010834,0.005178,0.036647,0.012911,0.007976,0.023257,0.028378,0.04471,0.0123,0.036432,0.057251,0.023448,0.046271,0.020657,0.051447,0.09605,0.102966,0.03128,0.05947,0.077481,0.022544,0.042711,0.024146,0.061035,0.06935,0.047316,0.083973,0.115873,0.057536,0.062929,0.031559,standing
1.142284,0.241697,0.117031,0.050683,0.056437,0.072341,0.050083,0.091475,0.034659,0.08944,0.057199,0.016385,0.025233,0.070396,0.082018,0.041271,0.12619,0.076974,0.177574,0.061348,0.036206,0.057407,0.050604,0.013759,0.040241,0.042352,0.042277,0.019236,0.009542,0.003567,0.03834,0.014511,0.042593,0.014511,0.03834,0.003567,0.009542,0.019236,0.042277,0.042352,0.040241,0.013759,0.050604,0.057407,0.036206,0.061348,0.177574,0.076974,0.12619,0.041271,0.082018,0.070396,0.025233,0.016385,0.057199,0.08944,0.034659,0.091475,0.050083,0.072341,0.056437,0.050683,0.117031,0.241697,0.040412,standing
1.996055,0.222162,0.356977,0.118336,0.101018,0.059507,0.127083,0.05311,0.07992,0.081697,0.052191,0.034076,0.06087,0.076776,0.047471,0.186073,0.060746,0.380005,0.022888,0.189242,0.075195,0.050724,0.05799,0.029022,0.048637,0.044236,0.005534,0.038817,0.039866,0.048456,0.040768,0.017531,0.004246,0.017531,0.040768,0.048456,0.039866,0.038817,0.005534,0.044236,0.048637,0.029022,0.05799,0.050724,0.075195,0.189242,0.022888,0.380005,0.060746,0.186073,0.047471,0.076776,0.06087,0.034076,0.052191,0.081697,0.07992,0.05311,0.127083,0.059507,0.101018,0.118336,0.356977,0.222162,0.075049,standing
1.137551,0.29225,0.146488,0.09014,0.098108,0.083104,0.065714,0.085024,0.056011,0.051558,0.034586,0.029581,0.042191,0.038536,0.054249,0.058568,0.108192,0.086682,0.114459,0.034923,0.081351,0.031143,0.064725,0.048755,0.026883,0.007156,0.008325,0.036093,0.029341,0.028137,0.022534,0.042477,0.006983,0.042477,0.022534,0.028137,0.029341,0.036093,0.008325,0.007156,0.026883,0.048755,0.064725,0.031143,0.081351,0.034923,0.114459,0.086682,0.108192,0.058568,0.054249,0.038536,0.042191,0.029581,0.034586,0.051558,0.056011,0.085024,0.065714,0.083104,0.098108,0.09014,0.146488,0.29225,0.04654,standing
0.675312,0.042878,0.122218,0.15046,0.02352,0.099066,0.063438,0.055779,0.011422,0.014549,0.034966,0.02516,0.008679,0.025413,0.041799,0.035653,0.019231,0.053368,0.018182,0.027249,0.034572,0.005385,0.021159,0.031899,0.026312,0.008477,0.005998,0.01027,0.007208,0.011276,0.008085,0.01201,0.004813,0.01201,0.008085,0.011276,0.007208,0.01027,0.005998,0.008477,0.026312,0.031899,0.021159,0.005385,0.034572,0.027249,0.018182,0.053368,0.019231,0.035653,0.041799,0.025413,0.008679,0.02516,0.034966,0.014549,0.011422,0.055779,0.063438,0.099066,0.02352,0.15046,0.122218,0.042878,0.031363,standing
0.555217,0.05034,0.063234,0.077664,0.03968,0.043411,0.023912,0.008538,0.055289,0.02143,0.023018,0.02872,0.008268,0.0324,0.010762,0.037404,0.034882,0.030788,0.045574,0.031042,0.01541,0.055447,0.019882,0.012431,0.009161,0.011261,0.01433,0.014589,0.027936,0.014395,0.021086,0.019114,0.010872,0.019114,0.021086,0.014395,0.027936,0.014589,0.01433,0.011261,0.009161,0.012431,0.019882,0.055447,0.01541,0.031042,0.045574,0.030788,0.034882,0.037404,0.010762,0.0324,0.008268,0.02872,0.023018,0.02143,0.055289,0.008538,0.023912,0.043411,0.03968,0.077664,0.063234,0.05034,0.019546,standing
0.548086,0.024002,0.04222,0.023621,0.037405,0.041381,0.026539,0.064963,0.040285,0.021186,0.005778,0.034325,0.009818,0.049505,0.025138,0.065326,0.016358,0.016143,0.019159,0.021207,0.017951,0.021587,0.017232,0.013557,0.005874,0.005611,0.019215,0.005154,0.015175,0.004633,0.007184,0.00955,0.009228,0.00955,0.007184,0.004633,0.015175,0.005154,0.019215,0.005611,0.005874,0.013557,0.017232,0.021587,0.017951,0.021207,0.019159,0.016143,0.016358,0.065326,0.025138,0.049505,0.009818,0.034325,0.005778,0.021186,0.040285,0.064963,0.026539,0.041381,0.037405,0.023621,0.04222,0.024002,0.01622,standing
0.590741,0.029271,0.040888,0.021675,0.038996,0.049998,0.023262,0.042418,0.008151,0.005811,0.068498,0.012968,0.031124,0.041559,0.019611,0.011485,0.018001,0.002504,0.032481,0.014886,0.007564,0.026846,0.012612,0.036343,0.022509,0.011353,0.020689,0.012668,0.003494,0.00052,0.014822,0.000503,0.006848,0.000503,0.014822,0.00052,0.003494,0.012668,0.020689,0.011353,0.022509,0.036343,0.012612,0.026846,0.007564,0.014886,0.032481,0.002504,0.018001,0.011485,0.019611,0.041559,0.031124,0.012968,0.068498,0.005811,0.008151,0.042418,0.023262,0.049998,0.038996,0.021675,0.040888,0.029271,0.016931,standing
0.679287,0.076201,0.094892,0.032799,0.091724,0.039233,0.020484,0.066482,0.011372,0.032757,0.016312,0.027355,0.031796,0.031985,0.03494,0.004878,0.037852,0.001839,0.023342,0.02403,0.050489,0.028365,0.008143,0.017168,0.013274,0.004225,0.02319,0.023453,0.00618,0.005346,0.018113,0.005611,0.029874,0.005611,0.018113,0.005346,0.00618,0.023453,0.02319,0.004225,0.013274,0.017168,0.008143,0.028365,0.050489,0.02403,0.023342,0.001839,0.037852,0.004878,0.03494,0.031985,0.031796,0.027355,0.016312,0.032757,0.011372,0.066482,0.020484,0.039233,0.091724,0.032799,0.094892,0.076201,0.021278,standing
0.525329,0.087655,0.009218,0.032275,0.03369,0.022696,0.051542,0.016873,0.032842,0.028707,0.008499,0.016892,0.040945,0.030421,0.021873,0.010427,0.043807,0.036873,0.013513,0.020468,0.031207,0.02706,0.008643,0.023592,0.012815,0.025836,0.018568,0.006975,0.014012,0.023699,0.001731,0.014311,0.010611,0.014311,0.001731,0.023699,0.014012,0.006975,0.018568,0.025836,0.012815,0.023592,0.008643,0.02706,0.031207,0.020468,0.013513,0.036873,0.043807,0.010427,0.021873,0.030421,0.040945,0.016892,0.008499,0.028707,0.032842,0.016873,0.051542,0.022696,0.03369,0.032275,0.009218,0.087655,0.018648,standing
0.530996,0.041929,0.042766,0.036965,0.011796,0.044336,0.022057,0.033954,0.033168,0.039753,0.030079,0.036482,0.052612,0.021259,0.01677,0.021007,0.018049,0.035936,0.020578,0.047441,0.014947,0.020072,0.014453,0.012531,0.009943,0.018144,0.011503,0.00457,0.010541,0.005904,0.008617,0.023529,0.010285,0.023529,0.008617,0.005904,0.010541,0.00457,0.011503,0.018144,0.009943,0.012531,0.014453,0.020072,0.014947,0.047441,0.020578,0.035936,0.018049,0.021007,0.01677,0.021259,0.052612,0.036482,0.030079,0.039753,0.033168,0.033954,0.022057,0.044336,0.011796,0.036965,0.042766,0.041929,0.018704,standing
0.603486,0.046135,0.031249,0.035482,0.050057,0.044473,0.028118,0.011849,0.043794,0.032211,0.044638,0.055474,0.050012,0.040277,0.02283,0.009273,0.001945,0.029561,0.025974,0.027465,0.010442,0.024747,0.031204,0.017528,0.009458,0.007559,0.010021,0.003627,0.009478,0.009982,0.008608,0.006521,0.026619,0.006521,0.008608,0.009982,0.009478,0.003627,0.010021,0.007559,0.009458,0.017528,0.031204,0.024747,0.010442,0.027465,0.025974,0.029561,0.001945,0.009273,0.02283,0.040277,0.050012,0.055474,0.044638,0.032211,0.043794,0.011849,0.028118,0.044473,0.050057,0.035482,0.031249,0.046135,0.018168,standing
0.537764,0.023786,0.038517,0.066327,0.080613,0.005152,0.066152,0.064481,0.017692,0.032448,0.00787,0.055857,0.022699,0.014131,0.031149,0.015843,0.027826,0.015969,0.005502,0.028581,0.038618,0.00884,0.008084,0.016269,0.018643,0.001322,0.011464,0.02543,0.007005,0.006695,0.009137,0.00879,0.011988,0.00879,0.009137,0.006695,0.007005,0.02543,0.011464,0.001322,0.018643,0.016269,0.008084,0.00884,0.038618,0.028581,0.005502,0.015969,0.027826,0.015843,0.031149,0.014131,0.022699,0.055857,0.00787,0.032448,0.017692,0.064481,0.066152,0.005152,0.080613,0.066327,0.038517,0.023786,0.019543,standing
1.706008,0.547143,0.210812,0.196417,0.071276,0.008188,0.119121,0.078551,0.066815,0.020878,0.072148,0.047915,0.091542,0.03637,0.060471,0.199673,0.310236,0.172053,0.045952,0.0353,0.048189,0.058494,0.049894,0.015651,0.045063,0.040358,0.024023,0.026489,0.01418,0.010232,0.007566,0.021619,0.040055,0.021619,0.007566,0.010232,0.01418,0.026489,0.024023,0.040358,0.045063,0.015651,0.049894,0.058494,0.048189,0.0353,0.045952,0.172053,0.310236,0.199673,0.060471,0.03637,0.091542,0.047915,0.072148,0.020878,0.066815,0.078551,0.119121,0.008188,0.071276,0.196417,0.210812,0.547143,0.059926,standing
1.573853,0.29459,0.091709,0.083636,0.034551,0.090484,0.007784,0.061455,0.041889,0.060958,0.076084,0.093927,0.138942,0.07043,0.133223,0.023908,0.004276,0.164461,0.156984,0.043335,0.040215,0.057315,0.045471,0.046558,0.018762,0.015991,0.025577,0.025229,0.01776,0.03768,0.033072,0.005655,0.025537,0.005655,0.033072,0.03768,0.01776,0.025229,0.025577,0.015991,0.018762,0.046558,0.045471,0.057315,0.040215,0.043335,0.156984,0.164461,0.004276,0.023908,0.133223,0.07043,0.138942,0.093927,0.076084,0.060958,0.041889,0.061455,0.007784,0.090484,0.034551,0.083636,0.091709,0.29459,0.048822,standing
0.847958,0.150083,0.06897,0.02465,0.07496,0.069695,0.054732,0.076281,0.087198,0.088207,0.05503,0.035603,0.059758,0.051996,0.044479,0.058375,0.03186,0.029368,0.02385,0.038786,0.057529,0.02764,0.047113,0.0331,0.059033,0.049326,0.032172,0.020519,0.019575,0.010416,0.021019,0.024803,0.002848,0.024803,0.021019,0.010416,0.019575,0.020519,0.032172,0.049326,0.059033,0.0331,0.047113,0.02764,0.057529,0.038786,0.02385,0.029368,0.03186,0.058375,0.044479,0.051996,0.059758,0.035603,0.05503,0.088207,0.087198,0.076281,0.054732,0.069695,0.07496,0.02465,0.06897,0.150083,0.038566,standing
0.711468,0.073088,0.057063,0.051457,0.013275,0.036028,0.091179,0.055108,0.008166,0.033129,0.055275,0.025845,0.026387,0.068794,0.032051,0.063079,0.016316,0.011146,0.039815,0.026391,0.022072,0.029037,0.030916,0.026456,0.026954,0.027932,0.007952,0.016483,0.017866,0.025061,0.016945,0.020689,0.017311,0.020689,0.016945,0.025061,0.017866,0.016483,0.007952,0.027932,0.026954,0.026456,0.030916,0.029037,0.022072,0.026391,0.039815,0.011146,0.016316,0.063079,0.032051,0.068794,0.026387,0.025845,0.055275,0.033129,0.008166,0.055108,0.091179,0.036028,0.013275,0.051457,0.057063,0.073088,0.024855,standing
0.765821,0.056409,0.015388,0.06132,0.039837,0.028691,0.048717,0.017089,0.061644,0.003306,0.008552,0.016808,0.033568,0.042399,0.008149,0.016605,0.018243,0.029751,0.065248,0.016692,0.047541,0.007918,0.026489,0.013912,0.043324,0.021172,0.01262,0.01214,0.014589,0.016882,0.006404,0.013033,0.001538,0.013033,0.006404,0.016882,0.014589,0.01214,0.01262,0.021172,0.043324,0.013912,0.026489,0.007918,0.047541,0.016692,0.065248,0.029751,0.018243,0.016605,0.008149,0.042399,0.033568,0.016808,0.008552,0.003306,0.061644,0.017089,0.048717,0.028691,0.039837,0.06132,0.015388,0.056409,0.019171,standing
0.826201,0.155179,0.047112,0.062879,0.031099,0.028663,0.029191,0.043841,0.021286,0.012524,0.045264,0.074122,0.071871,0.055635,0.029502,0.025484,0.030817,0.069295,0.032076,0.055636,0.060257,0.020936,0.057133,0.036259,0.021937,0.006484,0.017955,0.017589,0.002813,0.009855,0.023174,0.020095,0.030939,0.020095,0.023174,0.009855,0.002813,0.017589,0.017955,0.006484,0.021937,0.036259,0.057133,0.020936,0.060257,0.055636,0.032076,0.069295,0.030817,0.025484,0.029502,0.055635,0.071871,0.074122,0.045264,0.012524,0.021286,0.043841,0.029191,0.028663,0.031099,0.062879,0.047112,0.155179,0.030185,standing
2.227873,0.746515,0.328317,0.140698,0.204868,0.114903,0.208467,0.03627,0.043991,0.046291,0.038603,0.024561,0.037599,0.026833,0.023975,0.103359,0.065423,0.14358,0.066762,0.275446,0.405512,0.310334,0.084548,0.140278,0.16249,0.109262,0.028885,0.05571,0.034603,0.044429,0.040478,0.048263,0.004279,0.048263,0.040478,0.044429,0.034603,0.05571,0.028885,0.109262,0.16249,0.140278,0.084548,0.310334,0.405512,0.275446,0.066762,0.14358,0.065423,0.103359,0.023975,0.026833,0.037599,0.024561,0.038603,0.046291,0.043991,0.03627,0.208467,0.114903,0.204868,0.140698,0.328317,0.746515,0.087601,standing
2.215583,0.278897,0.032304,0.15505,0.172638,0.087061,0.147079,0.072318,0.055767,0.089969,0.005937,0.061235,0.068236,0.080943,0.193662,0.128142,0.07917,0.195262,0.187033,0.167818,0.07123,0.090404,0.188675,0.054604,0.116717,0.136553,0.119317,0.029398,0.033225,0.015284,0.007073,0.026845,0.027736,0.026845,0.007073,0.015284,0.033225,0.029398,0.119317,0.136553,0.116717,0.054604,0.188675,0.090404,0.07123,0.167818,0.187033,0.195262,0.07917,0.128142,0.193662,0.080943,0.068236,0.061235,0.005937,0.089969,0.055767,0.072318,0.147079,0.087061,0.172638,0.15505,0.032304,0.278897,0.070627,standing
1.460181,0.462457,0.189041,0.138512,0.080399,0.027879,0.081645,0.071648,0.049628,0.083982,0.088985,0.094933,0.064106,0.069612,0.039433,0.217921,0.190835,0.198857,0.146838,0.083134,0.057682,0.021885,0.046463,0.026725,0.040968,0.029641,0.046517,0.03657,0.049029,0.013025,0.062866,0.036297,0.102313,0.036297,0.062866,0.013025,0.049029,0.03657,0.046517,0.029641,0.040968,0.026725,0.046463,0.021885,0.057682,0.083134,0.146838,0.198857,0.190835,0.217921,0.039433,0.069612,0.064106,0.094933,0.088985,0.083982,0.049628,0.071648,0.081645,0.027879,0.080399,0.138512,0.189041,0.462457,0.069537,standing
0.838646,0.022536,0.013509,0.033201,0.045706,0.047569,0.080236,0.065638,0.08417,0.048304,0.011284,0.024062,0.04012,0.029603,0.06762,0.060741,0.039207,0.038045,0.058868,0.037422,0.016584,0.049133,0.008168,0.02717,0.040661,0.04328,0.029037,0.014143,0.015698,0.040838,0.016332,0.018635,0.005909,0.018635,0.016332,0.040838,0.015698,0.014143,0.029037,0.04328,0.040661,0.02717,0.008168,0.049133,0.016584,0.037422,0.058868,0.038045,0.039207,0.060741,0.06762,0.029603,0.04012,0.024062,0.011284,0.048304,0.08417,0.065638,0.080236,0.047569,0.045706,0.033201,0.013509,0.022536,0.02568,standing
0.735764,0.130406,0.04842,0.033535,0.099124,0.079856,0.097331,0.014194,0.021219,0.028599,0.024692,0.002451,0.041364,0.028426,0.061311,0.052896,0.051334,0.006516,0.024755,0.024063,0.043946,0.032,0.023078,0.035494,0.031052,0.018261,0.024833,0.017686,0.017695,0.017316,0.020563,0.018715,0.018761,0.018715,0.020563,0.017316,0.017695,0.017686,0.024833,0.018261,0.031052,0.035494,0.023078,0.032,0.043946,0.024063,0.024755,0.006516,0.051334,0.052896,0.061311,0.028426,0.041364,0.002451,0.024692,0.028599,0.021219,0.014194,0.097331,0.079856,0.099124,0.033535,0.04842,0.130406,0.033225,standing
0.807872,0.143411,0.075788,0.071819,0.040837,0.075062,0.04832,0.05736,0.017351,0.031723,0.033779,0.020065,0.029742,0.068497,0.062274,0.040897,0.05526,0.056441,0.06102,0.024114,0.060706,0.046466,0.012527,0.01117,0.023141,0.00515,0.012104,0.017441,0.01523,0.023462,0.025269,0.034986,0.017264,0.034986,0.025269,0.023462,0.01523,0.017441,0.012104,0.00515,0.023141,0.01117,0.012527,0.046466,0.060706,0.024114,0.06102,0.056441,0.05526,0.040897,0.062274,0.068497,0.029742,0.020065,0.033779,0.031723,0.017351,0.05736,0.04832,0.075062,0.040837,0.071819,0.075788,0.143411,0.027706,standing
0.724237,0.11258,0.015852,0.023713,0.04162,0.084808,0.015957,0.048652,0.062005,0.040864,0.019496,0.031625,0.043425,0.031539,0.041776,0.042054,0.041134,0.045638,0.054419,0.074083,0.003735,0.032887,0.016735,0.027481,0.020616,0.027498,0.030525,0.020649,0.029051,0.026594,0.029149,0.013517,0.000127,0.013517,0.029149,0.026594,0.029051,0.020649,0.030525,0.027498,0.020616,0.027481,0.016735,0.032887,0.003735,0.074083,0.054419,0.045638,0.041134,0.042054,0.041776,0.031539,0.043425,0.031625,0.019496,0.040864,0.062005,0.048652,0.015957,0.084808,0.04162,0.023713,0.015852,0.11258,0.031616,standing
0.960041,0.075066,0.196378,0.148155,0.027963,0.096015,0.09968,0.063427,0.104743,0.060035,0.073113,0.010338,0.086372,0.067713,0.035331,0.082981,0.021171,0.010129,0.101438,0.079042,0.037318,0.118876,0.061235,0.031921,0.02562,0.048476,0.037964,0.030369,0.004951,0.026395,0.03307,0.029706,0.020643,0.029706,0.03307,0.026395,0.004951,0.030369,0.037964,0.048476,0.02562,0.031921,0.061235,0.118876,0.037318,0.079042,0.101438,0.010129,0.021171,0.082981,0.035331,0.067713,0.086372,0.010338,0.073113,0.060035,0.104743,0.063427,0.09968,0.096015,0.027963,0.148155,0.196378,0.075066,0.055334,standing
2.012608,0.267078,0.033579,0.081773,0.03801,0.062903,0.046909,0.013741,0.052947,0.03491,0.057481,0.041623,0.063899,0.04519,0.049653,0.034843,0.052017,0.256631,0.330919,0.03272,0.081497,0.048947,0.052332,0.04727,0.059671,0.041035,0.009284,0.003309,0.024427,0.078144,0.031345,0.021144,0.026678,0.021144,0.031345,0.078144,0.024427,0.003309,0.009284,0.041035,0.059671,0.04727,0.052332,0.048947,0.081497,0.03272,0.330919,0.256631,0.052017,0.034843,0.049653,0.04519,0.063899,0.041623,0.057481,0.03491,0.052947,0.013741,0.046909,0.062903,0.03801,0.081773,0.033579,0.267078,0.059772,standing
0.90376,0.15559,0.07104,0.079444,0.091091,0.078715,0.053764,0.040759,0.051674,0.028545,0.054592,0.020467,0.06778,0.042319,0.031162,0.013585,0.040619,0.035088,0.085505,0.07239,0.098993,0.115502,0.084398,0.070791,0.039942,0.031263,0.028142,0.044633,0.029306,0.031929,0.013615,0.03145,0.004527,0.03145,0.013615,0.031929,0.029306,0.044633,0.028142,0.031263,0.039942,0.070791,0.084398,0.115502,0.098993,0.07239,0.085505,0.035088,0.040619,0.013585,0.031162,0.042319,0.06778,0.020467,0.054592,0.028545,0.051674,0.040759,0.053764,0.078715,0.091091,0.079444,0.07104,0.15559,0.044115,standing
0.59456,0.01611,0.044941,0.015917,0.029528,0.083783,0.015607,0.047385,0.030962,0.028249,0.01272,0.044639,0.028123,0.012204,0.052222,0.050471,0.034601,0.040739,0.027767,0.011637,0.013467,0.025753,0.013206,0.006624,0.019336,0.025785,0.009162,0.011809,0.014152,0.009664,0.009836,0.002081,0.00813,0.002081,0.009836,0.009664,0.014152,0.011809,0.009162,0.025785,0.019336,0.006624,0.013206,0.025753,0.013467,0.011637,0.027767,0.040739,0.034601,0.050471,0.052222,0.012204,0.028123,0.044639,0.01272,0.028249,0.030962,0.047385,0.015607,0.083783,0.029528,0.015917,0.044941,0.01611,0.020021,standing
0.489051,0.036068,0.036261,0.026595,0.007941,0.012649,0.054415,0.033898,0.023483,0.014265,0.023767,0.033568,0.027563,0.027223,0.035449,0.024144,0.004358,0.025753,0.016383,0.003691,0.019465,0.009736,0.014696,0.005789,0.008846,0.013435,0.026516,0.007056,0.006835,0.016635,0.006233,0.033583,0.012423,0.033583,0.006233,0.016635,0.006835,0.007056,0.026516,0.013435,0.008846,0.005789,0.014696,0.009736,0.019465,0.003691,0.016383,0.025753,0.004358,0.024144,0.035449,0.027223,0.027563,0.033568,0.023767,0.014265,0.023483,0.033898,0.054415,0.012649,0.007941,0.026595,0.036261,0.036068,0.016971,standing
0.566578,0.005124,0.017595,0.009452,0.050168,0.008473,0.037204,0.033292,0.014036,0.070454,0.035007,0.03187,0.057682,0.03657,0.020453,0.029744,0.020785,0.025918,0.005807,0.02148,0.016172,0.006079,0.021348,0.010031,0.023052,0.022526,0.010856,0.009853,0.006386,0.009621,0.006822,0.00831,0.003692,0.00831,0.006822,0.009621,0.006386,0.009853,0.010856,0.022526,0.023052,0.010031,0.021348,0.006079,0.016172,0.02148,0.005807,0.025918,0.020785,0.029744,0.020453,0.03657,0.057682,0.03187,0.035007,0.070454,0.014036,0.033292,0.037204,0.008473,0.050168,0.009452,0.017595,0.005124,0.019108,standing
0.504413,0.059688,0.019049,0.032627,0.031799,0.020654,0.032826,0.018873,0.01294,0.007504,0.024477,0.000655,0.010956,0.023307,0.040463,0.019485,0.023226,0.045887,0.043129,0.022705,0.006818,0.017973,0.015274,0.01945,0.002511,0.009952,0.012842,0.014404,0.003002,0.000955,0.012192,0.003611,0.005456,0.003611,0.012192,0.000955,0.003002,0.014404,0.012842,0.009952,0.002511,0.01945,0.015274,0.017973,0.006818,0.022705,0.043129,0.045887,0.023226,0.019485,0.040463,0.023307,0.010956,0.000655,0.024477,0.007504,0.01294,0.018873,0.032826,0.020654,0.031799,0.032627,0.019049,0.059688,0.015354,standing
0.872856,0.103384,0.164348,0.20249,0.169257,0.139532,0.086193,0.067497,0.073665,0.070816,0.068795,0.060476,0.034441,0.050959,0.02369,0.046049,0.027611,0.100507,0.010352,0.017925,0.05582,0.075554,0.03493,0.067229,0.076228,0.057493,0.060117,0.042006,0.04269,0.045028,0.025405,0.037944,0.027967,0.037944,0.025405,0.045028,0.04269,0.042006,0.060117,0.057493,0.076228,0.067229,0.03493,0.075554,0.05582,0.017925,0.010352,0.100507,0.027611,0.046049,0.02369,0.050959,0.034441,0.060476,0.068795,0.070816,0.073665,0.067497,0.086193,0.139532,0.169257,0.20249,0.164348,0.103384,0.053725,standing
2.600073,0.119772,0.248741,0.071538,0.144941,0.10094,0.110373,0.071029,0.104395,0.122718,0.04348,0.122226,0.030306,0.029489,0.066799,0.082541,0.055083,0.225602,0.28446,0.169523,0.149644,0.095973,0.163572,0.091023,0.063861,0.067404,0.042318,0.036231,0.047139,0.04895,0.016382,0.03752,0.066423,0.03752,0.016382,0.04895,0.047139,0.036231,0.042318,0.067404,0.063861,0.091023,0.163572,0.095973,0.149644,0.169523,0.28446,0.225602,0.055083,0.082541,0.066799,0.029489,0.030306,0.122226,0.04348,0.122718,0.104395,0.071029,0.110373,0.10094,0.144941,0.071538,0.248741,0.119772,0.076516,standing
1.686225,0.24087,0.092409,0.187174,0.048476,0.014734,0.121982,0.085155,0.073614,0.050735,0.032382,0.033196,0.066323,0.064324,0.101666,0.031317,0.098311,0.155701,0.049992,0.067575,0.236967,0.182427,0.057456,0.08101,0.077736,0.084907,0.026674,0.011897,0.036041,0.018855,0.04844,0.012867,0.027929,0.012867,0.04844,0.018855,0.036041,0.011897,0.026674,0.084907,0.077736,0.08101,0.057456,0.182427,0.236967,0.067575,0.049992,0.155701,0.098311,0.031317,0.101666,0.064324,0.066323,0.033196,0.032382,0.050735,0.073614,0.085155,0.121982,0.014734,0.048476,0.187174,0.092409,0.24087,0.053925,standing
1.432565,0.272646,0.162866,0.08275,0.041831,0.057571,0.10276,0.070284,0.066344,0.016747,0.088519,0.036391,0.069269,0.098889,0.159245,0.028861,0.061965,0.217913,0.098048,0.030363,0.087062,0.006353,0.0422,0.026431,0.019557,0.059003,0.01613,0.030578,0.020044,0.04149,0.017373,0.019595,0.014218,0.019595,0.017373,0.04149,0.020044,0.030578,0.01613,0.059003,0.019557,0.026431,0.0422,0.006353,0.087062,0.030363,0.098048,0.217913,0.061965,0.028861,0.159245,0.098889,0.069269,0.036391,0.088519,0.016747,0.066344,0.070284,0.10276,0.057571,0.041831,0.08275,0.162866,0.272646,0.055405,standing
